date,temperature,RH,pressure,ws,wd,SRAD,RAIN.F,SNOW.F,cloud.cover,cloud.altitude,vis,lon,lat
2022-09-19 0:00,27.5,68,986.3,3.9,50,NA,NA,NA,10,NA,2000,126.8916,35.1729
2022-09-19 1:00,26.8,71,986.2,3.4,50,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-19 2:00,26.6,72,985.7,3.2,50,NA,NA,NA,9,10,2000,126.8916,35.1729
2022-09-19 3:00,26.4,72,985.5,4.4,50,NA,NA,NA,5,10,2000,126.8916,35.1729
2022-09-19 4:00,26.2,72,986.3,3.8,50,NA,NA,NA,6,10,2000,126.8916,35.1729
2022-09-19 5:00,26.3,71,986.6,3.4,50,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-09-19 6:00,25.6,75,987.4,2.6,50,30.6,NA,NA,5,NA,2000,126.8916,35.1729
2022-09-19 7:00,26.3,73,987.7,2.5,50,200,NA,NA,5,NA,2000,126.8916,35.1729
2022-09-19 8:00,27.4,69,988.3,3.3,50,413.9,NA,NA,7,11,2000,126.8916,35.1729
2022-09-19 9:00,28.2,66,988.9,3.7,50,458.3,NA,NA,6,11,2000,126.8916,35.1729
2022-09-19 10:00,29.1,63,989.2,3.6,50,675,NA,NA,8,12,2000,126.8916,35.1729
2022-09-19 11:00,28.3,66,989.8,4.2,50,727.8,NA,NA,8,9,2000,126.8916,35.1729
2022-09-19 12:00,28,71,990.3,1.6,20,525,NA,NA,8,8,1929,126.8916,35.1729
2022-09-19 13:00,29.7,59,990.1,2.1,20,861.1,NA,NA,6,10,2000,126.8916,35.1729
2022-09-19 14:00,27.9,63,990.5,2.1,320,747.2,NA,NA,5,12,1879,126.8916,35.1729
2022-09-19 15:00,26.1,65,991.2,1.8,290,577.8,NA,NA,3,NA,1919,126.8916,35.1729
2022-09-19 16:00,25.3,63,992.5,2.7,320,375,NA,NA,4,NA,2000,126.8916,35.1729
2022-09-19 17:00,24,63,993.4,1.2,20,166.7,NA,NA,3,NA,2000,126.8916,35.1729
2022-09-19 18:00,23,63,994.3,3.3,340,30.6,NA,NA,4,12,2000,126.8916,35.1729
2022-09-19 19:00,22.3,62,995.9,1.8,20,NA,NA,NA,9,14,2000,126.8916,35.1729
2022-09-19 20:00,22,62,997.1,2.1,50,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-19 21:00,21.6,62,998,1.5,20,NA,NA,NA,4,NA,2000,126.8916,35.1729
2022-09-19 22:00,21.3,63,998.4,1.7,50,NA,NA,NA,4,NA,2000,126.8916,35.1729
2022-09-19 23:00,21,64,998.8,2.2,50,NA,NA,NA,3,NA,2000,126.8916,35.1729
2022-09-20 0:00,20.3,68,999.4,0.6,50,NA,NA,NA,1,NA,2000,126.8916,35.1729
2022-09-20 1:00,19.3,69,999.9,1,50,NA,NA,NA,1,NA,2000,126.8916,35.1729
2022-09-20 2:00,18.6,74,1000.1,1,90,NA,NA,NA,2,NA,2000,126.8916,35.1729
2022-09-20 3:00,17.7,76,1000.6,1.8,70,NA,NA,NA,2,NA,2000,126.8916,35.1729
2022-09-20 4:00,17.1,80,1001.5,1.1,50,NA,NA,NA,1,NA,1815,126.8916,35.1729
2022-09-20 5:00,17.1,80,1002.3,1.5,70,NA,NA,NA,2,NA,2000,126.8916,35.1729
2022-09-20 6:00,17.4,80,1003.2,1.4,70,30.6,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-20 7:00,18.7,71,1003.7,1.6,70,191.7,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-20 8:00,20.7,64,1004,1.2,70,408.3,NA,NA,0,NA,1896,126.8916,35.1729
2022-09-20 9:00,21.8,57,1004.6,1.2,50,600,NA,NA,2,10,1974,126.8916,35.1729
2022-09-20 10:00,22.1,57,1004.6,0.8,90,641.7,NA,NA,6,12,2000,126.8916,35.1729
2022-09-20 11:00,22.8,53,1004.5,1.1,50,375,NA,NA,7,10,1999,126.8916,35.1729
2022-09-20 12:00,23.2,51,1004.3,0.8,20,491.7,NA,NA,7,10,2000,126.8916,35.1729
2022-09-20 13:00,25.4,47,1003.8,1.6,70,816.7,NA,NA,8,15,2000,126.8916,35.1729
2022-09-20 14:00,25,46,1003.7,1.1,320,405.6,NA,NA,7,15,2000,126.8916,35.1729
2022-09-20 15:00,24.2,47,1003.6,0.2,0,233.3,NA,NA,7,16,2000,126.8916,35.1729
2022-09-20 16:00,23.1,56,1003.8,2.2,320,119.4,NA,NA,8,14,2000,126.8916,35.1729
2022-09-20 17:00,22.3,57,1004.4,1.1,270,91.7,NA,NA,8,15,2000,126.8916,35.1729
2022-09-20 18:00,21.6,61,1005,1,320,16.7,NA,NA,10,14,2000,126.8916,35.1729
2022-09-20 19:00,21.3,62,1005.9,0.7,340,NA,NA,NA,9,15,2000,126.8916,35.1729
2022-09-20 20:00,20.9,62,1006.5,1.5,70,NA,NA,NA,6,NA,2000,126.8916,35.1729
2022-09-20 21:00,19.7,68,1006.8,1.4,50,NA,NA,NA,7,16,2000,126.8916,35.1729
2022-09-20 22:00,19.9,60,1007,1.3,50,NA,NA,NA,3,17,2000,126.8916,35.1729
2022-09-20 23:00,19.3,64,1007,1.3,70,NA,NA,NA,3,35,2000,126.8916,35.1729
2022-09-21 0:00,18.6,71,1007,1.3,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-21 1:00,18,72,1007.3,0.9,90,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-21 2:00,17.8,74,1007.2,0.7,50,NA,NA,NA,3,10,2000,126.8916,35.1729
2022-09-21 3:00,17.4,78,1007.6,0.8,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-21 4:00,16.4,83,1008,1.1,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-21 5:00,16.3,85,1008.5,1.1,50,NA,NA,NA,3,NA,2000,126.8916,35.1729
2022-09-21 6:00,16,88,1009.1,1,70,27.8,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-21 7:00,17.4,83,1009.5,0.9,50,188.9,NA,NA,1,10,1963,126.8916,35.1729
2022-09-21 8:00,19.6,71,1009.9,0.4,0,405.6,NA,NA,3,NA,1937,126.8916,35.1729
2022-09-21 9:00,20.2,71,1010.1,0.9,70,477.8,NA,NA,4,10,1961,126.8916,35.1729
2022-09-21 10:00,20.6,59,1009.8,0.6,110,325,NA,NA,6,10,2000,126.8916,35.1729
2022-09-21 11:00,21.8,53,1009,1.3,250,602.8,NA,NA,7,13,2000,126.8916,35.1729
2022-09-21 12:00,24,42,1008.4,1.6,70,555.6,NA,NA,5,15,2000,126.8916,35.1729
2022-09-21 13:00,24.7,39,1008,2.3,50,877.8,NA,NA,7,36,2000,126.8916,35.1729
2022-09-21 14:00,24.7,36,1007.5,1.6,160,722.2,NA,NA,4,36,1998,126.8916,35.1729
2022-09-21 15:00,24.8,37,1007.4,2,70,502.8,NA,NA,6,10,2000,126.8916,35.1729
2022-09-21 16:00,24.4,40,1007.4,1.6,70,302.8,NA,NA,5,10,2000,126.8916,35.1729
2022-09-21 17:00,22.7,46,1007.6,1.1,90,141.7,NA,NA,6,12,2000,126.8916,35.1729
2022-09-21 18:00,21.9,51,1007.7,1.4,180,25,NA,NA,4,16,2000,126.8916,35.1729
2022-09-21 19:00,20.5,55,1008.4,1.9,200,NA,NA,NA,6,17,2000,126.8916,35.1729
2022-09-21 20:00,20.2,57,1008.7,0.7,250,NA,NA,NA,3,NA,2000,126.8916,35.1729
2022-09-21 21:00,19.9,59,1009.3,0.8,250,NA,NA,NA,2,NA,2000,126.8916,35.1729
2022-09-21 22:00,18.7,65,1009.2,0.3,0,NA,NA,NA,5,NA,2000,126.8916,35.1729
2022-09-21 23:00,17.9,70,1009,1.1,180,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-22 0:00,17.4,67,1009.1,2.1,230,NA,NA,NA,1,NA,2000,126.8916,35.1729
2022-09-22 1:00,17,67,1009.3,0.5,180,NA,NA,NA,5,NA,2000,126.8916,35.1729
2022-09-22 2:00,15.9,76,1009,0.8,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-22 3:00,15.1,79,1008.7,1.3,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-22 4:00,14.5,82,1008.5,0.8,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-22 5:00,14,84,1008.8,1.3,70,NA,NA,NA,6,NA,2000,126.8916,35.1729
2022-09-22 6:00,14.6,79,1008.8,1.6,70,27.8,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-22 7:00,15.9,72,1008.8,1.4,70,141.7,NA,NA,8,40,2000,126.8916,35.1729
2022-09-22 8:00,18.7,57,1008.9,1.9,70,450,NA,NA,3,NA,2000,126.8916,35.1729
2022-09-22 9:00,19.9,57,1008.5,1.4,50,494.4,NA,NA,6,40,2000,126.8916,35.1729
2022-09-22 10:00,21.8,51,1007.8,2,70,583.3,NA,NA,2,NA,2000,126.8916,35.1729
2022-09-22 11:00,22.7,47,1007,1.9,50,850,NA,NA,2,NA,1968,126.8916,35.1729
2022-09-22 12:00,23.6,46,1005.9,1,90,877.8,NA,NA,2,40,2000,126.8916,35.1729
2022-09-22 13:00,24.8,42,1005.2,1.5,340,869.4,NA,NA,5,10,2000,126.8916,35.1729
2022-09-22 14:00,26,42,1004.9,0.9,20,688.9,NA,NA,6,12,2000,126.8916,35.1729
2022-09-22 15:00,24.8,39,1004.7,1.4,50,458.3,NA,NA,8,10,2000,126.8916,35.1729
2022-09-22 16:00,24.3,39,1004.8,1.7,50,247.2,NA,NA,8,12,2000,126.8916,35.1729
2022-09-22 17:00,23.1,45,1005.1,0.7,90,141.7,NA,NA,7,12,2000,126.8916,35.1729
2022-09-22 18:00,22.7,51,1005.3,1.5,180,19.4,NA,NA,10,45,2000,126.8916,35.1729
2022-09-22 19:00,21.8,60,1005.6,1.3,230,NA,NA,NA,9,47,2000,126.8916,35.1729
2022-09-22 20:00,21.4,63,1006.3,1.3,200,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-22 21:00,20.9,65,1006.4,0.2,0,NA,NA,NA,10,73,2000,126.8916,35.1729
2022-09-22 22:00,20.7,68,1005.9,0.7,200,NA,NA,NA,10,72,2000,126.8916,35.1729
2022-09-22 23:00,20.3,71,1005.6,0.4,0,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-23 0:00,19.8,75,1005.2,0.4,0,NA,NA,NA,10,67,2000,126.8916,35.1729
2022-09-23 1:00,19.3,79,1005.2,0.6,230,NA,NA,NA,8,64,2000,126.8916,35.1729
2022-09-23 2:00,18.6,84,1005,0.2,0,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-09-23 3:00,18,88,1005.2,0.2,0,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-23 4:00,17.7,87,1005.4,0,0,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-09-23 5:00,17.2,91,1005.4,0,0,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-23 6:00,17.1,92,1005.2,0,0,27.8,NA,NA,6,NA,2000,126.8916,35.1729
2022-09-23 7:00,17.8,90,1005.6,0.3,0,119.4,NA,NA,7,NA,2000,126.8916,35.1729
2022-09-23 8:00,20.3,77,1005.8,0.7,200,413.9,NA,NA,7,NA,2000,126.8916,35.1729
2022-09-23 9:00,22.4,62,1005.9,0.4,0,569.4,NA,NA,4,NA,1964,126.8916,35.1729
2022-09-23 10:00,23.4,55,1005.7,1,290,741.7,NA,NA,4,12,1920,126.8916,35.1729
2022-09-23 11:00,24.4,50,1005.3,1.5,290,672.2,NA,NA,2,12,1978,126.8916,35.1729
2022-09-23 12:00,24.1,54,1004.8,1.6,360,650,NA,NA,8,12,1976,126.8916,35.1729
2022-09-23 13:00,24.3,62,1004.5,2.2,320,488.9,NA,NA,6,12,2000,126.8916,35.1729
2022-09-23 14:00,23.8,62,1004.5,2.4,340,630.6,NA,NA,6,12,1904,126.8916,35.1729
2022-09-23 15:00,22,63,1004.9,2.1,20,577.8,NA,NA,7,12,1815,126.8916,35.1729
2022-09-23 16:00,20.9,55,1005.3,2.2,50,363.9,NA,NA,7,38,1992,126.8916,35.1729
2022-09-23 17:00,19.1,58,1005.8,2.3,50,77.8,NA,NA,9,38,2000,126.8916,35.1729
2022-09-23 18:00,18.1,55,1006.6,2.7,50,22.2,NA,NA,10,66,2000,126.8916,35.1729
2022-09-23 19:00,17.4,59,1007.4,2.1,50,NA,NA,NA,6,NA,2000,126.8916,35.1729
2022-09-23 20:00,16.9,62,1008,2,50,NA,NA,NA,4,NA,2000,126.8916,35.1729
2022-09-23 21:00,16.7,62,1008.1,2,50,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-23 22:00,16.6,63,1008,2,50,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-23 23:00,15.7,69,1008.1,1.7,50,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-24 0:00,15.4,71,1008.3,1.3,50,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-24 1:00,15.1,72,1008.3,1.6,50,NA,NA,NA,5,NA,2000,126.8916,35.1729
2022-09-24 2:00,15.1,71,1008.3,1.5,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-24 3:00,14.9,71,1008.1,1.6,70,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-24 4:00,14.8,72,1008.6,1.4,50,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-24 5:00,14.3,73,1008.7,1.5,70,NA,NA,NA,4,35,2000,126.8916,35.1729
2022-09-24 6:00,14.6,73,1009.3,1,70,27.8,NA,NA,4,15,2000,126.8916,35.1729
2022-09-24 7:00,16.1,68,1009.9,2,70,147.2,NA,NA,8,42,2000,126.8916,35.1729
2022-09-24 8:00,18.7,58,1010,2.5,50,444.4,NA,NA,5,NA,2000,126.8916,35.1729
2022-09-24 9:00,20,47,1010.3,3.2,70,619.4,NA,NA,5,NA,2000,126.8916,35.1729
2022-09-24 10:00,21.4,43,1010.1,3.2,70,775,NA,NA,6,NA,2000,126.8916,35.1729
2022-09-24 11:00,22.5,35,1009.9,3.6,50,919.4,NA,NA,7,NA,2000,126.8916,35.1729
2022-09-24 12:00,23,30,1009.1,2.8,20,902.8,NA,NA,4,12,2000,126.8916,35.1729
2022-09-24 13:00,23.3,29,1008.4,2.4,20,844.4,NA,NA,3,38,2000,126.8916,35.1729
2022-09-24 14:00,23.9,32,1007.8,2.4,50,711.1,NA,NA,4,42,1989,126.8916,35.1729
2022-09-24 15:00,23,34,1007.4,1.6,50,422.2,NA,NA,9,42,2000,126.8916,35.1729
2022-09-24 16:00,22.6,39,1007.8,2.2,50,225,NA,NA,9,42,2000,126.8916,35.1729
2022-09-24 17:00,21.4,49,1007.9,2.1,20,83.3,NA,NA,8,42,2000,126.8916,35.1729
2022-09-24 18:00,19.9,64,1007.8,2.1,50,16.7,NA,NA,10,67,1900,126.8916,35.1729
2022-09-24 19:00,19.5,70,1008.8,0,0,NA,NA,NA,10,66,2000,126.8916,35.1729
2022-09-24 20:00,19.1,72,1009.2,0.6,50,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-24 21:00,18.5,78,1008.9,1.2,70,NA,NA,NA,10,65,2000,126.8916,35.1729
2022-09-24 22:00,18.5,81,1008.7,2.2,70,NA,NA,NA,10,61,2000,126.8916,35.1729
2022-09-24 23:00,18.1,84,1008.5,1.4,70,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-25 0:00,17.9,84,1008,1,50,NA,NA,NA,10,61,2000,126.8916,35.1729
2022-09-25 1:00,17.8,81,1007.8,1.8,70,NA,NA,NA,10,59,2000,126.8916,35.1729
2022-09-25 2:00,17.4,82,1007.4,1.1,70,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-25 3:00,17.4,78,1007.4,0.6,90,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-25 4:00,18,70,1007.4,0.4,0,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-25 5:00,17,77,1008.2,1.1,50,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-25 6:00,17.5,75,1008.4,0.1,0,27.8,NA,NA,9,45,2000,126.8916,35.1729
2022-09-25 7:00,17.9,78,1009,0,0,86.1,NA,NA,10,28,2000,126.8916,35.1729
2022-09-25 8:00,18.8,73,1009.3,0.4,0,158.3,NA,NA,10,28,2000,126.8916,35.1729
2022-09-25 9:00,20.3,65,1009.7,0.5,20,322.2,NA,NA,9,15,1984,126.8916,35.1729
2022-09-25 10:00,21.2,57,1009.2,0.7,50,472.2,NA,NA,10,28,2000,126.8916,35.1729
2022-09-25 11:00,22,50,1008.4,0.7,90,472.2,NA,NA,9,43,2000,126.8916,35.1729
2022-09-25 12:00,22.4,50,1008,0.5,50,466.7,NA,NA,10,38,2000,126.8916,35.1729
2022-09-25 13:00,23.2,48,1007.5,0.6,270,400,NA,NA,9,12,2000,126.8916,35.1729
2022-09-25 14:00,24,45,1007.2,1.3,320,536.1,NA,NA,8,14,2000,126.8916,35.1729
2022-09-25 15:00,25,44,1006.9,0.5,230,577.8,NA,NA,6,12,2000,126.8916,35.1729
2022-09-25 16:00,23.4,47,1007.1,0.8,320,213.9,NA,NA,10,43,2000,126.8916,35.1729
2022-09-25 17:00,22.4,53,1007.4,0.7,340,66.7,NA,NA,10,38,2000,126.8916,35.1729
2022-09-25 18:00,21,57,1007.7,0.5,50,16.7,NA,NA,10,58,2000,126.8916,35.1729
2022-09-25 19:00,20.5,58,1008.4,0.4,0,NA,NA,NA,9,62,2000,126.8916,35.1729
2022-09-25 20:00,19.9,62,1008.5,1.2,70,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-25 21:00,19.2,68,1008.4,1.7,50,NA,NA,NA,9,66,2000,126.8916,35.1729
2022-09-25 22:00,18.9,72,1008.1,1.4,70,NA,NA,NA,10,44,2000,126.8916,35.1729
2022-09-25 23:00,18.8,72,1008.6,0.5,50,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-26 0:00,18.6,74,1008.3,0.1,0,NA,NA,NA,9,45,2000,126.8916,35.1729
2022-09-26 1:00,18.4,74,1008,0.3,0,NA,NA,NA,9,43,2000,126.8916,35.1729
2022-09-26 2:00,17.9,79,1008.2,0.6,50,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-09-26 3:00,17.5,81,1007.8,0.2,0,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-09-26 4:00,17.4,83,1008.1,0.2,0,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-26 5:00,17.5,84,1008.7,0.1,0,NA,NA,NA,10,38,2000,126.8916,35.1729
2022-09-26 6:00,17.3,84,1008.7,0.4,0,22.2,NA,NA,10,36,2000,126.8916,35.1729
2022-09-26 7:00,18.1,82,1009.1,0,0,63.9,NA,NA,10,15,2000,126.8916,35.1729
2022-09-26 8:00,18.4,80,1009.9,0,0,108.3,NA,NA,10,12,1999,126.8916,35.1729
2022-09-26 9:00,19.5,75,1009.6,0.2,0,133.3,0,NA,10,8,1961,126.8916,35.1729
2022-09-26 10:00,20.4,70,1009.2,1.9,50,266.7,0,NA,10,12,2000,126.8916,35.1729
2022-09-26 11:00,21.2,61,1008.9,1.1,50,277.8,0,NA,10,12,2000,126.8916,35.1729
2022-09-26 12:00,22.4,55,1008.2,0.9,70,416.7,NA,NA,10,30,1995,126.8916,35.1729
2022-09-26 13:00,23.4,54,1008,0.5,50,594.4,NA,NA,10,12,1997,126.8916,35.1729
2022-09-26 14:00,23.2,55,1007.4,0.7,70,297.2,NA,NA,10,15,2000,126.8916,35.1729
2022-09-26 15:00,22.4,55,1007.7,1,70,202.8,NA,NA,10,30,2000,126.8916,35.1729
2022-09-26 16:00,22.4,56,1007.6,0.9,70,197.2,NA,NA,8,38,2000,126.8916,35.1729
2022-09-26 17:00,21.2,64,1007.8,1,110,72.2,NA,NA,8,38,1875,126.8916,35.1729
2022-09-26 18:00,21.2,63,1008,0.7,90,16.7,NA,NA,7,38,2000,126.8916,35.1729
2022-09-26 19:00,20.3,71,1008.3,0.9,90,NA,NA,NA,10,46,2000,126.8916,35.1729
2022-09-26 20:00,20.1,71,1008.9,0.1,0,NA,NA,NA,8,38,2000,126.8916,35.1729
2022-09-26 21:00,20.2,73,1008.8,0.2,0,NA,NA,NA,10,47,2000,126.8916,35.1729
2022-09-26 22:00,19.8,74,1008.4,0.6,50,NA,NA,NA,10,48,2000,126.8916,35.1729
2022-09-26 23:00,19.1,80,1008.5,0.7,50,NA,NA,NA,9,38,2000,126.8916,35.1729
2022-09-27 0:00,19.2,80,1008.7,0.5,90,NA,NA,NA,10,44,2000,126.8916,35.1729
2022-09-27 1:00,19,86,1008.6,0.5,200,NA,NA,NA,10,47,2000,126.8916,35.1729
2022-09-27 2:00,18.2,90,1008.6,0.1,0,NA,NA,NA,7,40,2000,126.8916,35.1729
2022-09-27 3:00,17.6,92,1008.1,0.4,0,NA,NA,NA,6,38,2000,126.8916,35.1729
2022-09-27 4:00,17,92,1007.9,0.7,70,NA,NA,NA,4,38,2000,126.8916,35.1729
2022-09-27 5:00,16.4,94,1008,0,0,NA,NA,NA,1,38,2000,126.8916,35.1729
2022-09-27 6:00,15.9,94,1007.9,0.1,0,22.2,NA,NA,0,NA,1922,126.8916,35.1729
2022-09-27 7:00,17.4,92,1008,0.3,0,161.1,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 8:00,19.9,81,1008.3,0.7,270,386.1,NA,NA,0,NA,1904,126.8916,35.1729
2022-09-27 9:00,21.3,69,1008.6,0.1,0,569.4,NA,NA,0,NA,1715,126.8916,35.1729
2022-09-27 10:00,23.9,56,1008.1,0.5,90,719.4,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 11:00,26,45,1007.7,2,70,816.7,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 12:00,26.7,38,1006.7,2,50,850,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 13:00,26.6,36,1006,1.2,340,802.8,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 14:00,27.2,36,1005.3,0.8,360,697.2,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 15:00,28.3,34,1005,0.7,250,502.8,NA,NA,0,NA,1999,126.8916,35.1729
2022-09-27 16:00,27.5,33,1005,0.8,230,322.2,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 17:00,25.3,52,1005,0.7,340,130.6,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-27 18:00,23.5,61,1005.5,0.9,250,16.7,NA,NA,4,NA,1987,126.8916,35.1729
2022-09-27 19:00,21.9,67,1006.3,1.4,230,NA,NA,NA,0,NA,1849,126.8916,35.1729
2022-09-27 20:00,21.1,71,1006.9,1.3,230,NA,NA,NA,0,NA,1679,126.8916,35.1729
2022-09-27 21:00,20.8,75,1007.1,0.6,250,NA,NA,NA,6,NA,1191,126.8916,35.1729
2022-09-27 22:00,20.5,75,1007.2,0.5,270,NA,NA,NA,6,NA,1174,126.8916,35.1729
2022-09-27 23:00,19.6,79,1007,0.4,0,NA,NA,NA,6,NA,1465,126.8916,35.1729
2022-09-28 0:00,19.3,84,1006.9,0.8,270,NA,NA,NA,6,NA,855,126.8916,35.1729
2022-09-28 1:00,18.9,88,1006.8,0.4,0,NA,NA,NA,9,NA,1106,126.8916,35.1729
2022-09-28 2:00,18.6,89,1006.5,0,0,NA,NA,NA,8,NA,1237,126.8916,35.1729
2022-09-28 3:00,18,91,1006.2,0.4,0,NA,NA,NA,8,NA,1700,126.8916,35.1729
2022-09-28 4:00,17.7,91,1006.2,0.3,0,NA,NA,NA,7,NA,1514,126.8916,35.1729
2022-09-28 5:00,17.5,92,1006,0,0,NA,NA,NA,9,38,1614,126.8916,35.1729
2022-09-28 6:00,17.6,89,1006.3,0.3,0,22.2,NA,NA,10,43,1867,126.8916,35.1729
2022-09-28 7:00,18.7,86,1006.4,0,0,102.8,NA,NA,9,NA,1831,126.8916,35.1729
2022-09-28 8:00,19.9,77,1006.5,0,0,233.3,NA,NA,9,NA,1916,126.8916,35.1729
2022-09-28 9:00,22.5,67,1006.6,0.4,0,472.2,NA,NA,8,NA,1737,126.8916,35.1729
2022-09-28 10:00,23.7,61,1006.4,0.2,0,494.4,NA,NA,8,NA,1864,126.8916,35.1729
2022-09-28 11:00,24,59,1006,0.8,20,441.7,NA,NA,8,NA,1967,126.8916,35.1729
2022-09-28 12:00,23.9,59,1005.7,0.9,50,419.4,NA,NA,9,NA,2000,126.8916,35.1729
2022-09-28 13:00,24.8,53,1005.2,1,20,397.2,NA,NA,9,NA,1875,126.8916,35.1729
2022-09-28 14:00,24.5,56,1005,1.1,320,244.4,NA,NA,9,44,1984,126.8916,35.1729
2022-09-28 15:00,23.9,59,1004.9,1,360,194.4,NA,NA,9,40,1609,126.8916,35.1729
2022-09-28 16:00,23.5,64,1004.5,0.3,0,88.9,NA,NA,9,NA,1823,126.8916,35.1729
2022-09-28 17:00,22.9,70,1004.8,0.2,0,44.4,NA,NA,9,NA,1958,126.8916,35.1729
2022-09-28 18:00,22.4,70,1005,0.1,0,16.7,NA,NA,10,47,1770,126.8916,35.1729
2022-09-28 19:00,21.5,79,1005.4,0.9,50,NA,NA,NA,9,49,1620,126.8916,35.1729
2022-09-28 20:00,21.4,80,1005.7,0.2,0,NA,NA,NA,8,38,1685,126.8916,35.1729
2022-09-28 21:00,20.9,82,1006,0.8,70,NA,NA,NA,8,58,1600,126.8916,35.1729
2022-09-28 22:00,20.4,86,1006,0.1,0,NA,NA,NA,5,57,1474,126.8916,35.1729
2022-09-28 23:00,19.9,91,1006.1,0.6,50,NA,NA,NA,0,NA,1190,126.8916,35.1729
2022-09-29 0:00,19,93,1006.2,0.9,50,NA,NA,NA,2,NA,1105,126.8916,35.1729
2022-09-29 1:00,18.4,93,1006,0,0,NA,NA,NA,0,NA,1098,126.8916,35.1729
2022-09-29 2:00,17.9,94,1005.9,0,0,NA,NA,NA,0,NA,1113,126.8916,35.1729
2022-09-29 3:00,17.4,95,1006,0,0,NA,NA,NA,0,NA,892,126.8916,35.1729
2022-09-29 4:00,17.2,96,1006.3,0,0,NA,NA,NA,0,NA,790,126.8916,35.1729
2022-09-29 5:00,16.6,96,1006.5,0.7,70,NA,NA,NA,0,NA,796,126.8916,35.1729
2022-09-29 6:00,16.5,96,1006.9,0,0,27.8,NA,NA,0,NA,654,126.8916,35.1729
2022-09-29 7:00,17.4,95,1007.3,0.3,0,163.9,NA,NA,0,NA,793,126.8916,35.1729
2022-09-29 8:00,19.7,89,1007.3,0.5,290,377.8,NA,NA,0,NA,1070,126.8916,35.1729
2022-09-29 9:00,21.3,77,1007.2,0.8,250,572.2,NA,NA,0,NA,1290,126.8916,35.1729
2022-09-29 10:00,23.4,64,1007,0.7,270,738.9,NA,NA,0,NA,1839,126.8916,35.1729
2022-09-29 11:00,24.5,33,1006.4,0.7,320,827.8,NA,NA,0,NA,1921,126.8916,35.1729
2022-09-29 12:00,26.7,35,1005.9,0.9,110,850,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-29 13:00,26.9,35,1005.3,0.8,230,797.2,NA,NA,0,NA,1991,126.8916,35.1729
2022-09-29 14:00,26.9,37,1005,0.9,20,686.1,NA,NA,0,NA,2000,126.8916,35.1729
2022-09-29 15:00,27.4,35,1005,1,20,527.8,NA,NA,0,NA,1901,126.8916,35.1729
2022-09-29 16:00,26.2,45,1005.3,1.2,320,325,NA,NA,0,NA,1994,126.8916,35.1729
2022-09-29 17:00,23.5,51,1005.8,0.7,270,127.8,NA,NA,0,NA,2000,126.8916,35.1729
